# ADC3
-38.7991  0.00116874  3.76323
-38.9063  0.000694622  3.76392
-38.9347  0.000221357  3.76414
-39.0467  0.000101335  3.76425
-39.1141  0.00140285  3.76565
-39.1181  0.000288307  3.76594
-39.2428  5.6486e-06  3.76594
-39.3621  0.000154819  3.7661
-39.3824  1.1153e-05  3.76611
-39.4279  0.000949789  3.76706
-39.568  0.00111216  3.76817
-39.6169  0.00156651  3.76974
-39.6589  0.000188554  3.76993
-39.7951  0.000910364  3.77084
-39.889  0.00157656  3.77241
-39.9914  0.00360311  3.77602
-39.9983  0.0057787  3.78179
-40.1502  0.000416726  3.78221
-40.2587  0.0002345  3.78245
-40.3046  0.000127536  3.78257
-40.4431  0.000107584  3.78268
-40.5125  1.07354e-05  3.78269
-40.5394  1.12121e-07  3.78269
-40.5952  7.78747e-05  3.78277
-40.7265  0.000446543  3.78322
-40.8039  2.11166e-05  3.78324
-40.9369  8.18031e-07  3.78324
-41.059  0.000215699  3.78345
-41.1333  2.61082e-05  3.78348
-41.1659  0.000791414  3.78427
-41.2347  0.000507392  3.78478
-41.3063  0.000423382  3.7852
-41.3361  0.000586734  3.78579
-41.4511  1.26152e-05  3.7858
-41.4786  0.00180727  3.78761
-41.5613  9.05945e-06  3.78762
-41.71  0.000196612  3.78781
-41.7494  0.00207446  3.78989
-41.8709  0.000164628  3.79005
-41.8978  9.90095e-05  3.79015
-41.9369  0.000665622  3.79082
-41.9815  2.32391e-08  3.79082
-42.0828  1.00396e-05  3.79083
-42.1355  5.7366e-05  3.79089
-42.2385  0.000109892  3.791
-42.3162  0.00108595  3.79208
-42.3199  0.00185759  3.79394
-42.444  0.00118343  3.79512
-42.459  0.000152368  3.79527
-42.5954  0.000426487  3.7957
-42.6412  0.0010648  3.79677
-42.6946  0.000185687  3.79695
-42.7397  0.00655897  3.80351
-42.7644  0.000206573  3.80372
-42.8724  6.70027e-05  3.80378
-42.9851  5.05849e-05  3.80384
-43.0586  0.00257797  3.80641
-43.0995  9.06059e-05  3.8065
-43.1584  0.00302708  3.80953
-43.2552  0.000872588  3.8104
-43.2894  0.000275572  3.81068
-43.3298  0.000261211  3.81094
-43.3631  8.54406e-05  3.81103
-43.4133  5.31738e-05  3.81108
-43.4318  2.14952e-05  3.8111
-43.5644  1.13144e-06  3.8111
-43.6203  0.000175288  3.81128
-43.6816  0.000360442  3.81164
-43.7426  0.00174025  3.81338
-43.788  0.000326523  3.8137
-43.8087  0.000998397  3.8147
-43.9789  8.98098e-05  3.81479
-44.0327  0.000956336  3.81575
-44.0667  7.93549e-05  3.81583
-44.0886  0.000604328  3.81643
-44.1667  0.000255181  3.81669
-44.2086  0.00344745  3.82013
-44.3001  0.000325632  3.82046
-44.3703  0.000243569  3.8207
-44.4729  3.02482e-05  3.82073
-44.5055  0.00011263  3.82085
-44.5626  0.000213794  3.82106
-44.662  0.000455438  3.82152
-44.7005  7.6074e-07  3.82152
-44.7643  6.09314e-05  3.82158
-44.8424  0.000457217  3.82203
-44.9288  2.66006e-06  3.82204
-45.0036  0.000947997  3.82299
-45.0327  1.56003e-05  3.823
-45.0869  0.000159765  3.82316
-45.0944  0.00180396  3.82496
-45.2714  0.000666529  3.82563
-45.2992  0.000119176  3.82575
-45.3913  0.000793845  3.82654
-45.4107  0.000314104  3.82686
-45.4306  0.000816937  3.82768
-45.4974  0.000458763  3.82813
-45.6387  0.000128439  3.82826
-45.7031  0.000573937  3.82884
-45.747  0.00258111  3.83142
-45.8123  0.00041189  3.83183
-45.8407  7.6384e-05  3.83191
-45.9268  6.89349e-05  3.83197
-45.9637  3.67235e-05  3.83201
-46.0311  0.000106413  3.83212
-46.1325  6.97113e-07  3.83212
-46.2501  9.09821e-06  3.83213
-46.2956  0.000487382  3.83262
-46.3495  0.000270654  3.83289
-46.4193  0.000535147  3.83342
-46.4494  1.83191e-06  3.83342
-46.4861  1.39657e-05  3.83344
-46.5352  0.000159764  3.8336
-46.6701  0.000583148  3.83418
-46.7174  0.00304061  3.83722
-46.7654  0.00249802  3.83972
-46.837  0.000498521  3.84022
-46.9456  0.000321668  3.84054
-46.9758  0.000399244  3.84094
-47.0494  0.000404294  3.84134
-47.1073  0.00363701  3.84498
-47.1204  0.00125117  3.84623
-47.1927  0.0112247  3.85745
-47.2466  2.97706e-05  3.85748
-47.2769  6.79504e-05  3.85755
-47.4149  0.000391536  3.85794
-47.4436  0.00126279  3.85921
-47.5922  0.00152685  3.86073
-47.7208  0.000130377  3.86086
-47.8684  0.000620867  3.86149
-47.882  0.00826785  3.86975
-47.9836  4.15637e-05  3.86979
-48.1366  0.000215529  3.87001
-48.1757  0.00193457  3.87194
-48.2048  0.000505996  3.87245
-48.2349  9.38159e-05  3.87254
-48.284  0.000215012  3.87276
-48.3098  2.42248e-05  3.87278
-48.4362  0.000110349  3.87289
-48.5402  0.000548397  3.87344
-48.5862  2.89364e-05  3.87347
-48.6776  0.000331185  3.8738
-48.709  0.000130474  3.87393
-48.8298  0.00225766  3.87619
-48.911  0.000203604  3.87639
-48.9616  0.000448206  3.87684
-49.038  0.000484841  3.87733
-49.1646  0.00650536  3.88383
-49.2195  0.000243284  3.88408
-49.2787  0.000711984  3.88479
-49.3532  2.96703e-06  3.88479
-49.3709  5.43306e-06  3.8848
-49.4912  0.00175843  3.88655
-49.5698  4.4493e-05  3.8866
-49.6863  0.00506556  3.89166
-49.723  0.00010144  3.89177
-49.7892  6.79608e-07  3.89177
-49.8553  0.000683945  3.89245
-49.8715  4.55555e-06  3.89246
-50.0484  0.00129013  3.89375
-50.187  0.00480774  3.89855
-50.2454  0.000993287  3.89955
