-21.5246  3.40385  3.40385
-31.8356  2.0644e-05  3.40387
-32.2231  0.048868  3.45273
-32.8304  0.003153  3.45589
-33.6006  0.000115183  3.456
-33.9911  0.00682553  3.46283
-34.5292  0.0034992  3.46633
-34.664  0.00360062  3.46993
-34.7567  0.019996  3.48992
-34.8305  0.000706356  3.49063
-35.3122  0.000224387  3.49086
-35.3673  0.00186053  3.49272
-35.4889  0.00120002  3.49392
-35.5336  0.00293034  3.49685
-35.9079  0.00109952  3.49795
-36.3246  0.000688165  3.49863
-36.4293  0.000225014  3.49886
-36.5719  0.00399742  3.50286
-36.8205  0.00273055  3.50559
-37.0264  1.31066e-05  3.5056
-37.2056  0.0187671  3.52437
-37.3301  1.65695e-06  3.52437
-37.4904  6.29069e-05  3.52443
-37.6026  0.00010899  3.52454
-37.7483  0.00804356  3.53258
-38.0026  0.00282834  3.53541
-38.2204  0.0100992  3.54551
-38.2378  0.00844782  3.55396
-38.5286  0.0366465  3.59061
-38.6616  3.64041e-05  3.59064
-38.6857  0.000937107  3.59158
-38.7769  0.000344197  3.59192
-38.9072  0.000606984  3.59253
-38.9719  6.53383e-06  3.59254
-39.0798  0.00306493  3.5956
-39.2045  0.0019241  3.59753
-39.2931  0.000733007  3.59826
-39.5792  0.00049643  3.59876
-39.6638  0.00110999  3.59987
-39.8005  4.81631e-05  3.59991
-39.8303  3.15564e-05  3.59995
-39.9621  6.58936e-05  3.60001
-40.0606  0.00592224  3.60593
-40.1856  0.000123281  3.60606
-40.3418  0.000780327  3.60684
-40.4393  0.00207049  3.60891
-40.668  0.000464993  3.60937
-40.7886  0.00100216  3.61037
-40.8708  0.000472672  3.61085
-41.0011  0.00200271  3.61285
-41.0176  0.00012718  3.61298
-41.131  0.00369476  3.61667
-41.2671  3.71685e-08  3.61667
-41.3295  0.0003481  3.61702
-41.347  6.81654e-05  3.61709
-41.5058  0.000855432  3.61794
-41.5244  0.00066509  3.61861
-41.6121  0.00314851  3.62176
-41.631  0.00195907  3.62372
-41.7134  3.05035e-05  3.62375
-41.7327  6.25196e-05  3.62381
-41.8501  9.66108e-07  3.62381
-41.9659  0.000653376  3.62446
-41.9915  0.00011213  3.62458
-42.0137  0.000954363  3.62553
-42.2116  0.000417712  3.62595
-42.262  1.16072e-05  3.62596
-42.4662  7.37619e-06  3.62597
-42.4782  2.70928e-05  3.62599
-42.5826  0.000437798  3.62643
-42.7026  7.54104e-05  3.62651
-42.7679  2.58911e-05  3.62653
-42.9101  1.2237e-05  3.62655
-42.9714  0.000116867  3.62666
-43.0024  3.50185e-05  3.6267
-43.1082  0.00229033  3.62899
-43.2298  0.000413582  3.6294
-43.3469  0.00153041  3.63093
-43.3998  0.000906788  3.63184
-43.4759  0.00226491  3.6341
-43.5635  8.20371e-06  3.63411
-43.6031  0.000124907  3.63424
-43.8105  0.00117635  3.63541
-43.9066  1.03829e-05  3.63542
-43.9722  0.000254905  3.63568
-44.0384  0.000925844  3.6366
-44.1332  0.000100158  3.6367
-44.1595  0.000367798  3.63707
-44.2635  0.00042384  3.6375
-44.3601  0.00106829  3.63856
-44.3787  0.000125594  3.63869
-44.4345  3.54193e-05  3.63872
-44.5788  0.00104073  3.63977
-44.6261  0.0113567  3.65112
-44.6733  0.00136328  3.65249
-44.8065  9.75121e-05  3.65258
-44.8754  0.00092993  3.65351
-44.9396  0.000483521  3.654
-45.0168  1.08405e-05  3.65401
-45.0671  0.000641292  3.65465
-45.1078  0.000187327  3.65484
-45.1666  0.00430942  3.65915
-45.2804  0.000243522  3.65939
-45.3343  6.34386e-05  3.65945
-45.4105  0.000267725  3.65972
-45.4538  0.000175931  3.6599
-45.5409  0.00489564  3.66479
-45.6978  0.000667028  3.66546
-45.7837  0.00195448  3.66741
-45.824  0.000156691  3.66757
-45.8981  1.61608e-06  3.66757
-45.9478  4.47996e-05  3.66762
-45.9869  0.000344591  3.66796
-46.019  0.00296873  3.67093
-46.167  0.000916871  3.67185
-46.2624  0.00041276  3.67226
-46.2823  0.000183888  3.67244
-46.3401  0.000536529  3.67298
-46.4372  6.10849e-05  3.67304
